week,k,scenario,posterior_value
2025-02-22,0.05,C-2024-08-01,0.07456140350877193
2025-02-22,0.05,D-2024-08-01,0.08114035087719298
2025-02-22,0.05,E-2024-08-01,0.4649122807017544
2025-02-22,0.05,F-2024-08-01,0.19298245614035087
2025-03-01,0.05,A-2024-08-01,0.02631578947368421
2025-03-01,0.05,B-2024-08-01,0.1600877192982456
2025-03-01,0.05,C-2024-08-01,0.07675438596491228
2025-03-01,0.05,D-2024-08-01,0.08114035087719298
2025-03-01,0.05,E-2024-08-01,0.47149122807017546
2025-03-01,0.05,F-2024-08-01,0.18421052631578946
2025-03-08,0.05,A-2024-08-01,0.02850877192982456
2025-03-08,0.05,B-2024-08-01,0.1513157894736842
2025-03-08,0.05,C-2024-08-01,0.09210526315789473
2025-03-08,0.05,D-2024-08-01,0.07675438596491228
2025-03-08,0.05,E-2024-08-01,0.4692982456140351
2025-03-08,0.05,F-2024-08-01,0.18201754385964913
2025-03-15,0.05,A-2024-08-01,0.02850877192982456
2025-03-15,0.05,B-2024-08-01,0.1513157894736842
2025-03-15,0.05,C-2024-08-01,0.09868421052631579
2025-03-15,0.05,D-2024-08-01,0.07236842105263158
2025-03-15,0.05,E-2024-08-01,0.4692982456140351
2025-03-15,0.05,F-2024-08-01,0.17982456140350878
2025-03-22,0.05,A-2024-08-01,0.03289473684210526
2025-03-22,0.05,B-2024-08-01,0.14473684210526316
2025-03-22,0.05,C-2024-08-01,0.10087719298245613
2025-03-22,0.05,D-2024-08-01,0.07017543859649122
2025-03-22,0.05,E-2024-08-01,0.46710526315789475
2025-03-22,0.05,F-2024-08-01,0.18421052631578946
2025-03-29,0.05,A-2024-08-01,0.03289473684210526
2025-03-29,0.05,B-2024-08-01,0.14473684210526316
2025-03-29,0.05,C-2024-08-01,0.09868421052631579
2025-03-29,0.05,D-2024-08-01,0.06798245614035088
2025-03-29,0.05,E-2024-08-01,0.46710526315789475
2025-03-29,0.05,F-2024-08-01,0.18859649122807018
2025-04-05,0.05,A-2024-08-01,0.03289473684210526
2025-04-05,0.05,B-2024-08-01,0.14473684210526316
2025-04-05,0.05,C-2024-08-01,0.09868421052631579
2025-04-05,0.05,D-2024-08-01,0.06798245614035088
2025-04-05,0.05,E-2024-08-01,0.46710526315789475
2025-04-05,0.05,F-2024-08-01,0.18859649122807018
2025-04-12,0.05,A-2024-08-01,0.03289473684210526
2025-04-12,0.05,B-2024-08-01,0.14473684210526316
2025-04-12,0.05,C-2024-08-01,0.10087719298245613
2025-04-12,0.05,D-2024-08-01,0.06798245614035088
2025-04-12,0.05,E-2024-08-01,0.46271929824561403
2025-04-12,0.05,F-2024-08-01,0.19078947368421054
2025-04-19,0.05,A-2024-08-01,0.03289473684210526
2025-04-19,0.05,B-2024-08-01,0.14473684210526316
2025-04-19,0.05,C-2024-08-01,0.10307017543859649
2025-04-19,0.05,D-2024-08-01,0.06798245614035088
2025-04-19,0.05,E-2024-08-01,0.4605263157894737
2025-04-19,0.05,F-2024-08-01,0.19078947368421054
2025-04-26,0.05,A-2024-08-01,0.03289473684210526
2025-04-26,0.05,B-2024-08-01,0.14473684210526316
2025-04-26,0.05,C-2024-08-01,0.10087719298245613
2025-04-26,0.05,D-2024-08-01,0.06798245614035088
2025-04-26,0.05,E-2024-08-01,0.46271929824561403
2025-04-26,0.05,F-2024-08-01,0.19078947368421054
2025-05-03,0.05,A-2024-08-01,0.03289473684210526
2025-05-03,0.05,B-2024-08-01,0.14473684210526316
2025-05-03,0.05,C-2024-08-01,0.10307017543859649
2025-05-03,0.05,D-2024-08-01,0.06798245614035088
2025-05-03,0.05,E-2024-08-01,0.4605263157894737
2025-05-03,0.05,F-2024-08-01,0.19078947368421054
2024-11-30,0.15,A-2024-08-01,0.07821637426900585
2024-11-30,0.15,B-2024-08-01,0.2543859649122807
2024-11-30,0.15,C-2024-08-01,0.11988304093567251
2024-11-30,0.15,D-2024-08-01,0.17982456140350878
2024-11-30,0.15,E-2024-08-01,0.1871345029239766
2024-11-30,0.15,F-2024-08-01,0.18055555555555555
2024-12-07,0.15,A-2024-08-01,0.07748538011695906
2024-12-07,0.15,B-2024-08-01,0.277046783625731
2024-12-07,0.15,C-2024-08-01,0.11257309941520467
2024-12-07,0.15,D-2024-08-01,0.19005847953216373
2024-12-07,0.15,E-2024-08-01,0.15497076023391812
2024-12-07,0.15,F-2024-08-01,0.1878654970760234
2024-12-14,0.15,A-2024-08-01,0.08625730994152046
2024-12-14,0.15,B-2024-08-01,0.28289473684210525
2024-12-14,0.15,C-2024-08-01,0.10526315789473684
2024-12-14,0.15,D-2024-08-01,0.19005847953216373
2024-12-14,0.15,E-2024-08-01,0.15789473684210525
2024-12-14,0.15,F-2024-08-01,0.17763157894736842
2024-12-21,0.15,A-2024-08-01,0.09283625730994152
2024-12-21,0.15,B-2024-08-01,0.2843567251461988
2024-12-21,0.15,C-2024-08-01,0.11257309941520467
2024-12-21,0.15,D-2024-08-01,0.17690058479532164
2024-12-21,0.15,E-2024-08-01,0.1652046783625731
2024-12-21,0.15,F-2024-08-01,0.16812865497076024
2024-12-28,0.15,A-2024-08-01,0.09502923976608187
2024-12-28,0.15,B-2024-08-01,0.28728070175438597
2024-12-28,0.15,C-2024-08-01,0.12646198830409358
2024-12-28,0.15,D-2024-08-01,0.17324561403508773
2024-12-28,0.15,E-2024-08-01,0.1703216374269006
2024-12-28,0.15,F-2024-08-01,0.1476608187134503
2025-01-04,0.15,A-2024-08-01,0.09137426900584796
2025-01-04,0.15,B-2024-08-01,0.29385964912280704
2025-01-04,0.15,C-2024-08-01,0.13669590643274854
2025-01-04,0.15,D-2024-08-01,0.1695906432748538
2025-01-04,0.15,E-2024-08-01,0.1564327485380117
2025-01-04,0.15,F-2024-08-01,0.15204678362573099
2025-01-11,0.15,A-2024-08-01,0.06140350877192982
2025-01-11,0.15,B-2024-08-01,0.1966374269005848
2025-01-11,0.15,C-2024-08-01,0.15570175438596492
2025-01-11,0.15,D-2024-08-01,0.17324561403508773
2025-01-11,0.15,E-2024-08-01,0.22880116959064328
2025-01-11,0.15,F-2024-08-01,0.18421052631578946
2025-01-18,0.15,A-2024-08-01,0.05482456140350877
2025-01-18,0.15,B-2024-08-01,0.18128654970760233
2025-01-18,0.15,C-2024-08-01,0.14327485380116958
2025-01-18,0.15,D-2024-08-01,0.11257309941520467
2025-01-18,0.15,E-2024-08-01,0.27850877192982454
2025-01-18,0.15,F-2024-08-01,0.22953216374269006
2025-01-25,0.15,A-2024-08-01,0.0577485380116959
2025-01-25,0.15,B-2024-08-01,0.17690058479532164
2025-01-25,0.15,C-2024-08-01,0.1476608187134503
2025-01-25,0.15,D-2024-08-01,0.1111111111111111
2025-01-25,0.15,E-2024-08-01,0.2777777777777778
2025-01-25,0.15,F-2024-08-01,0.22880116959064328
2025-02-01,0.15,A-2024-08-01,0.04239766081871345
2025-02-01,0.15,B-2024-08-01,0.17178362573099415
2025-02-01,0.15,C-2024-08-01,0.1615497076023392
2025-02-01,0.15,D-2024-08-01,0.10307017543859649
2025-02-01,0.15,E-2024-08-01,0.3026315789473684
2025-02-01,0.15,F-2024-08-01,0.2185672514619883
2025-02-08,0.15,A-2024-08-01,0.03728070175438596
2025-02-08,0.15,B-2024-08-01,0.1615497076023392
2025-02-08,0.15,C-2024-08-01,0.1608187134502924
2025-02-08,0.15,D-2024-08-01,0.1023391812865497
2025-02-08,0.15,E-2024-08-01,0.32383040935672514
2025-02-08,0.15,F-2024-08-01,0.2141812865497076
2025-02-15,0.15,A-2024-08-01,0.03728070175438596
2025-02-15,0.15,B-2024-08-01,0.15570175438596492
2025-02-15,0.15,C-2024-08-01,0.17251461988304093
2025-02-15,0.15,D-2024-08-01,0.09722222222222222
2025-02-15,0.15,E-2024-08-01,0.3260233918128655
2025-02-15,0.15,F-2024-08-01,0.21125730994152048
2025-02-22,0.15,A-2024-08-01,0.03435672514619883
2025-02-22,0.15,B-2024-08-01,0.15058479532163743
2025-02-22,0.15,C-2024-08-01,0.17324561403508773
2025-02-22,0.15,D-2024-08-01,0.09576023391812866
2025-02-22,0.15,E-2024-08-01,0.33187134502923976
2025-02-22,0.15,F-2024-08-01,0.2141812865497076
2025-03-01,0.15,A-2024-08-01,0.038011695906432746
2025-03-01,0.15,B-2024-08-01,0.14692982456140352
2025-03-01,0.15,C-2024-08-01,0.17690058479532164
2025-03-01,0.15,D-2024-08-01,0.0935672514619883
2025-03-01,0.15,E-2024-08-01,0.33187134502923976
2025-03-01,0.15,F-2024-08-01,0.21271929824561403
2025-03-08,0.15,A-2024-08-01,0.041666666666666664
2025-03-08,0.15,B-2024-08-01,0.14327485380116958
2025-03-08,0.15,C-2024-08-01,0.18055555555555555
2025-03-08,0.15,D-2024-08-01,0.09283625730994152
2025-03-08,0.15,E-2024-08-01,0.32821637426900585
2025-03-08,0.15,F-2024-08-01,0.2134502923976608
2025-03-15,0.15,A-2024-08-01,0.04239766081871345
2025-03-15,0.15,B-2024-08-01,0.1425438596491228
2025-03-15,0.15,C-2024-08-01,0.1783625730994152
2025-03-15,0.15,D-2024-08-01,0.09137426900584796
2025-03-15,0.15,E-2024-08-01,0.33114035087719296
2025-03-15,0.15,F-2024-08-01,0.2141812865497076
2025-03-22,0.15,A-2024-08-01,0.041666666666666664
2025-03-22,0.15,B-2024-08-01,0.13815789473684212
2025-03-22,0.15,C-2024-08-01,0.17616959064327486
2025-03-22,0.15,D-2024-08-01,0.09429824561403509
2025-03-22,0.15,E-2024-08-01,0.3333333333333333
2025-03-22,0.15,F-2024-08-01,0.21637426900584794
2025-03-29,0.15,A-2024-08-01,0.041666666666666664
2025-03-29,0.15,B-2024-08-01,0.13815789473684212
2025-03-29,0.15,C-2024-08-01,0.17616959064327486
2025-03-29,0.15,D-2024-08-01,0.09576023391812866
2025-03-29,0.15,E-2024-08-01,0.33260233918128657
2025-03-29,0.15,F-2024-08-01,0.21564327485380116
2025-04-05,0.15,A-2024-08-01,0.04093567251461988
2025-04-05,0.15,B-2024-08-01,0.1388888888888889
2025-04-05,0.15,C-2024-08-01,0.17690058479532164
2025-04-05,0.15,D-2024-08-01,0.09502923976608187
2025-04-05,0.15,E-2024-08-01,0.3333333333333333
2025-04-05,0.15,F-2024-08-01,0.2149122807017544
2025-04-12,0.15,A-2024-08-01,0.041666666666666664
2025-04-12,0.15,B-2024-08-01,0.1388888888888889
2025-04-12,0.15,C-2024-08-01,0.17616959064327486
2025-04-12,0.15,D-2024-08-01,0.09576023391812866
2025-04-12,0.15,E-2024-08-01,0.33260233918128657
2025-04-12,0.15,F-2024-08-01,0.2149122807017544
2025-04-19,0.15,A-2024-08-01,0.041666666666666664
2025-04-19,0.15,B-2024-08-01,0.1388888888888889
2025-04-19,0.15,C-2024-08-01,0.17690058479532164
2025-04-19,0.15,D-2024-08-01,0.09576023391812866
2025-04-19,0.15,E-2024-08-01,0.33187134502923976
2025-04-19,0.15,F-2024-08-01,0.2149122807017544
2025-04-26,0.15,A-2024-08-01,0.041666666666666664
2025-04-26,0.15,B-2024-08-01,0.1388888888888889
2025-04-26,0.15,C-2024-08-01,0.17690058479532164
2025-04-26,0.15,D-2024-08-01,0.09576023391812866
2025-04-26,0.15,E-2024-08-01,0.33114035087719296
2025-04-26,0.15,F-2024-08-01,0.21564327485380116
2025-05-03,0.15,A-2024-08-01,0.041666666666666664
2025-05-03,0.15,B-2024-08-01,0.1388888888888889
2025-05-03,0.15,C-2024-08-01,0.17690058479532164
2025-05-03,0.15,D-2024-08-01,0.09649122807017543
2025-05-03,0.15,E-2024-08-01,0.3304093567251462
2025-05-03,0.15,F-2024-08-01,0.21564327485380116
2024-11-30,0.25,A-2024-08-01,0.10219298245614035
2024-11-30,0.25,B-2024-08-01,0.21710526315789475
2024-11-30,0.25,C-2024-08-01,0.12894736842105264
2024-11-30,0.25,D-2024-08-01,0.20087719298245615
2024-11-30,0.25,E-2024-08-01,0.17105263157894737
2024-11-30,0.25,F-2024-08-01,0.17982456140350878
2024-12-07,0.25,A-2024-08-01,0.08421052631578947
2024-12-07,0.25,B-2024-08-01,0.23333333333333334
2024-12-07,0.25,C-2024-08-01,0.11710526315789474
2024-12-07,0.25,D-2024-08-01,0.2179824561403509
2024-12-07,0.25,E-2024-08-01,0.15263157894736842
2024-12-07,0.25,F-2024-08-01,0.19473684210526315
2024-12-14,0.25,A-2024-08-01,0.08464912280701754
2024-12-14,0.25,B-2024-08-01,0.24035087719298245
2024-12-14,0.25,C-2024-08-01,0.11798245614035088
2024-12-14,0.25,D-2024-08-01,0.22017543859649122
2024-12-14,0.25,E-2024-08-01,0.1513157894736842
2024-12-14,0.25,F-2024-08-01,0.18552631578947368
2024-12-21,0.25,A-2024-08-01,0.08508771929824561
2024-12-21,0.25,B-2024-08-01,0.2425438596491228
2024-12-21,0.25,C-2024-08-01,0.1267543859649123
2024-12-21,0.25,D-2024-08-01,0.21578947368421053
2024-12-21,0.25,E-2024-08-01,0.15964912280701754
2024-12-21,0.25,F-2024-08-01,0.17017543859649123
2024-12-28,0.25,A-2024-08-01,0.09210526315789473
2024-12-28,0.25,B-2024-08-01,0.24210526315789474
2024-12-28,0.25,C-2024-08-01,0.13289473684210526
2024-12-28,0.25,D-2024-08-01,0.2074561403508772
2024-12-28,0.25,E-2024-08-01,0.16622807017543859
2024-12-28,0.25,F-2024-08-01,0.15921052631578947
2025-01-04,0.25,A-2024-08-01,0.0969298245614035
2025-01-04,0.25,B-2024-08-01,0.2394736842105263
2025-01-04,0.25,C-2024-08-01,0.1425438596491228
2025-01-04,0.25,D-2024-08-01,0.20921052631578949
2025-01-04,0.25,E-2024-08-01,0.1513157894736842
2025-01-04,0.25,F-2024-08-01,0.16052631578947368
2025-01-11,0.25,A-2024-08-01,0.08289473684210526
2025-01-11,0.25,B-2024-08-01,0.19473684210526315
2025-01-11,0.25,C-2024-08-01,0.14473684210526316
2025-01-11,0.25,D-2024-08-01,0.20614035087719298
2025-01-11,0.25,E-2024-08-01,0.20043859649122808
2025-01-11,0.25,F-2024-08-01,0.17105263157894737
2025-01-18,0.25,A-2024-08-01,0.07763157894736843
2025-01-18,0.25,B-2024-08-01,0.16359649122807018
2025-01-18,0.25,C-2024-08-01,0.15087719298245614
2025-01-18,0.25,D-2024-08-01,0.181140350877193
2025-01-18,0.25,E-2024-08-01,0.22280701754385965
2025-01-18,0.25,F-2024-08-01,0.20394736842105263
2025-01-25,0.25,A-2024-08-01,0.07894736842105263
2025-01-25,0.25,B-2024-08-01,0.15657894736842104
2025-01-25,0.25,C-2024-08-01,0.15526315789473685
2025-01-25,0.25,D-2024-08-01,0.18201754385964913
2025-01-25,0.25,E-2024-08-01,0.22324561403508772
2025-01-25,0.25,F-2024-08-01,0.20394736842105263
2025-02-01,0.25,A-2024-08-01,0.07412280701754385
2025-02-01,0.25,B-2024-08-01,0.14298245614035088
2025-02-01,0.25,C-2024-08-01,0.16535087719298244
2025-02-01,0.25,D-2024-08-01,0.17324561403508773
2025-02-01,0.25,E-2024-08-01,0.2355263157894737
2025-02-01,0.25,F-2024-08-01,0.20877192982456141
2025-02-08,0.25,A-2024-08-01,0.07105263157894737
2025-02-08,0.25,B-2024-08-01,0.13596491228070176
2025-02-08,0.25,C-2024-08-01,0.17324561403508773
2025-02-08,0.25,D-2024-08-01,0.1587719298245614
2025-02-08,0.25,E-2024-08-01,0.24780701754385964
2025-02-08,0.25,F-2024-08-01,0.2131578947368421
2025-02-15,0.25,A-2024-08-01,0.0706140350877193
2025-02-15,0.25,B-2024-08-01,0.12982456140350876
2025-02-15,0.25,C-2024-08-01,0.17850877192982456
2025-02-15,0.25,D-2024-08-01,0.15350877192982457
2025-02-15,0.25,E-2024-08-01,0.25570175438596493
2025-02-15,0.25,F-2024-08-01,0.2118421052631579
2025-02-22,0.25,A-2024-08-01,0.07368421052631578
2025-02-22,0.25,B-2024-08-01,0.12587719298245614
2025-02-22,0.25,C-2024-08-01,0.18464912280701753
2025-02-22,0.25,D-2024-08-01,0.1530701754385965
2025-02-22,0.25,E-2024-08-01,0.25526315789473686
2025-02-22,0.25,F-2024-08-01,0.2074561403508772
2025-03-01,0.25,A-2024-08-01,0.07543859649122807
2025-03-01,0.25,B-2024-08-01,0.12324561403508771
2025-03-01,0.25,C-2024-08-01,0.18771929824561404
2025-03-01,0.25,D-2024-08-01,0.15219298245614035
2025-03-01,0.25,E-2024-08-01,0.2574561403508772
2025-03-01,0.25,F-2024-08-01,0.20394736842105263
2025-03-08,0.25,A-2024-08-01,0.07456140350877193
2025-03-08,0.25,B-2024-08-01,0.12368421052631579
2025-03-08,0.25,C-2024-08-01,0.18728070175438596
2025-03-08,0.25,D-2024-08-01,0.1513157894736842
2025-03-08,0.25,E-2024-08-01,0.2574561403508772
2025-03-08,0.25,F-2024-08-01,0.2057017543859649
2025-03-15,0.25,A-2024-08-01,0.07412280701754385
2025-03-15,0.25,B-2024-08-01,0.12324561403508771
2025-03-15,0.25,C-2024-08-01,0.18640350877192982
2025-03-15,0.25,D-2024-08-01,0.1513157894736842
2025-03-15,0.25,E-2024-08-01,0.2578947368421053
2025-03-15,0.25,F-2024-08-01,0.20701754385964913
2025-03-22,0.25,A-2024-08-01,0.07368421052631578
2025-03-22,0.25,B-2024-08-01,0.12324561403508771
2025-03-22,0.25,C-2024-08-01,0.18640350877192982
2025-03-22,0.25,D-2024-08-01,0.15043859649122807
2025-03-22,0.25,E-2024-08-01,0.25921052631578945
2025-03-22,0.25,F-2024-08-01,0.20701754385964913
2025-03-29,0.25,A-2024-08-01,0.07456140350877193
2025-03-29,0.25,B-2024-08-01,0.12324561403508771
2025-03-29,0.25,C-2024-08-01,0.18552631578947368
2025-03-29,0.25,D-2024-08-01,0.15
2025-03-29,0.25,E-2024-08-01,0.25877192982456143
2025-03-29,0.25,F-2024-08-01,0.20789473684210527
2025-04-05,0.25,A-2024-08-01,0.07324561403508772
2025-04-05,0.25,B-2024-08-01,0.12324561403508771
2025-04-05,0.25,C-2024-08-01,0.18552631578947368
2025-04-05,0.25,D-2024-08-01,0.14956140350877192
2025-04-05,0.25,E-2024-08-01,0.2596491228070175
2025-04-05,0.25,F-2024-08-01,0.20877192982456141
2025-04-12,0.25,A-2024-08-01,0.07280701754385965
2025-04-12,0.25,B-2024-08-01,0.12324561403508771
2025-04-12,0.25,C-2024-08-01,0.18552631578947368
2025-04-12,0.25,D-2024-08-01,0.15
2025-04-12,0.25,E-2024-08-01,0.2600877192982456
2025-04-12,0.25,F-2024-08-01,0.20833333333333334
2025-04-19,0.25,A-2024-08-01,0.07280701754385965
2025-04-19,0.25,B-2024-08-01,0.12324561403508771
2025-04-19,0.25,C-2024-08-01,0.1850877192982456
2025-04-19,0.25,D-2024-08-01,0.15
2025-04-19,0.25,E-2024-08-01,0.2600877192982456
2025-04-19,0.25,F-2024-08-01,0.20877192982456141
2025-04-26,0.25,A-2024-08-01,0.07236842105263158
2025-04-26,0.25,B-2024-08-01,0.12324561403508771
2025-04-26,0.25,C-2024-08-01,0.1850877192982456
2025-04-26,0.25,D-2024-08-01,0.15
2025-04-26,0.25,E-2024-08-01,0.2600877192982456
2025-04-26,0.25,F-2024-08-01,0.20921052631578949
2025-05-03,0.25,A-2024-08-01,0.07236842105263158
2025-05-03,0.25,B-2024-08-01,0.12324561403508771
2025-05-03,0.25,C-2024-08-01,0.1850877192982456
2025-05-03,0.25,D-2024-08-01,0.15
2025-05-03,0.25,E-2024-08-01,0.2600877192982456
2025-05-03,0.25,F-2024-08-01,0.20921052631578949
2024-11-30,0.5,A-2024-08-01,0.11052631578947368
2024-11-30,0.5,B-2024-08-01,0.18070175438596492
2024-11-30,0.5,C-2024-08-01,0.13662280701754387
2024-11-30,0.5,D-2024-08-01,0.20021929824561405
2024-11-30,0.5,E-2024-08-01,0.15043859649122807
2024-11-30,0.5,F-2024-08-01,0.22149122807017543
2024-12-07,0.5,A-2024-08-01,0.09539473684210527
2024-12-07,0.5,B-2024-08-01,0.19342105263157894
2024-12-07,0.5,C-2024-08-01,0.12543859649122807
2024-12-07,0.5,D-2024-08-01,0.2138157894736842
2024-12-07,0.5,E-2024-08-01,0.14078947368421052
2024-12-07,0.5,F-2024-08-01,0.23114035087719298
2024-12-14,0.5,A-2024-08-01,0.10175438596491228
2024-12-14,0.5,B-2024-08-01,0.19298245614035087
2024-12-14,0.5,C-2024-08-01,0.12697368421052632
2024-12-14,0.5,D-2024-08-01,0.21030701754385964
2024-12-14,0.5,E-2024-08-01,0.1388157894736842
2024-12-14,0.5,F-2024-08-01,0.22916666666666666
2024-12-21,0.5,A-2024-08-01,0.10570175438596491
2024-12-21,0.5,B-2024-08-01,0.19013157894736843
2024-12-21,0.5,C-2024-08-01,0.12785087719298247
2024-12-21,0.5,D-2024-08-01,0.2074561403508772
2024-12-21,0.5,E-2024-08-01,0.1412280701754386
2024-12-21,0.5,F-2024-08-01,0.22763157894736843
2024-12-28,0.5,A-2024-08-01,0.1118421052631579
2024-12-28,0.5,B-2024-08-01,0.18837719298245614
2024-12-28,0.5,C-2024-08-01,0.1337719298245614
2024-12-28,0.5,D-2024-08-01,0.2026315789473684
2024-12-28,0.5,E-2024-08-01,0.14100877192982456
2024-12-28,0.5,F-2024-08-01,0.22236842105263158
2025-01-04,0.5,A-2024-08-01,0.11578947368421053
2025-01-04,0.5,B-2024-08-01,0.1875
2025-01-04,0.5,C-2024-08-01,0.1375
2025-01-04,0.5,D-2024-08-01,0.20241228070175438
2025-01-04,0.5,E-2024-08-01,0.13640350877192983
2025-01-04,0.5,F-2024-08-01,0.22039473684210525
2025-01-11,0.5,A-2024-08-01,0.11096491228070175
2025-01-11,0.5,B-2024-08-01,0.17719298245614035
2025-01-11,0.5,C-2024-08-01,0.1388157894736842
2025-01-11,0.5,D-2024-08-01,0.19912280701754387
2025-01-11,0.5,E-2024-08-01,0.1513157894736842
2025-01-11,0.5,F-2024-08-01,0.2225877192982456
2025-01-18,0.5,A-2024-08-01,0.11732456140350878
2025-01-18,0.5,B-2024-08-01,0.16907894736842105
2025-01-18,0.5,C-2024-08-01,0.14364035087719298
2025-01-18,0.5,D-2024-08-01,0.19342105263157894
2025-01-18,0.5,E-2024-08-01,0.15723684210526315
2025-01-18,0.5,F-2024-08-01,0.21929824561403508
2025-01-25,0.5,A-2024-08-01,0.11820175438596492
2025-01-25,0.5,B-2024-08-01,0.16666666666666666
2025-01-25,0.5,C-2024-08-01,0.1456140350877193
2025-01-25,0.5,D-2024-08-01,0.1912280701754386
2025-01-25,0.5,E-2024-08-01,0.1594298245614035
2025-01-25,0.5,F-2024-08-01,0.218859649122807
2025-02-01,0.5,A-2024-08-01,0.12478070175438596
2025-02-01,0.5,B-2024-08-01,0.15964912280701754
2025-02-01,0.5,C-2024-08-01,0.15021929824561403
2025-02-01,0.5,D-2024-08-01,0.1868421052631579
2025-02-01,0.5,E-2024-08-01,0.16403508771929826
2025-02-01,0.5,F-2024-08-01,0.21447368421052632
2025-02-08,0.5,A-2024-08-01,0.1307017543859649
2025-02-08,0.5,B-2024-08-01,0.14956140350877192
2025-02-08,0.5,C-2024-08-01,0.15416666666666667
2025-02-08,0.5,D-2024-08-01,0.1844298245614035
2025-02-08,0.5,E-2024-08-01,0.16776315789473684
2025-02-08,0.5,F-2024-08-01,0.21337719298245614
2025-02-15,0.5,A-2024-08-01,0.13289473684210526
2025-02-15,0.5,B-2024-08-01,0.14232456140350877
2025-02-15,0.5,C-2024-08-01,0.15767543859649122
