week,k,scenario,posterior_value
2025-01-04,0.05,E-2024-08-01,0.1162280701754386
2025-01-04,0.05,F-2024-08-01,0.17105263157894737
2025-01-11,0.05,A-2024-08-01,0.02412280701754386
2025-01-11,0.05,B-2024-08-01,0.2631578947368421
2025-01-11,0.05,C-2024-08-01,0.1600877192982456
2025-01-11,0.05,D-2024-08-01,0.11403508771929824
2025-01-11,0.05,E-2024-08-01,0.28728070175438597
2025-01-11,0.05,F-2024-08-01,0.1513157894736842
2025-01-18,0.05,A-2024-08-01,0.015350877192982455
2025-01-18,0.05,B-2024-08-01,0.26096491228070173
2025-01-18,0.05,C-2024-08-01,0.11403508771929824
2025-01-18,0.05,D-2024-08-01,0.08333333333333333
2025-01-18,0.05,E-2024-08-01,0.3991228070175439
2025-01-18,0.05,F-2024-08-01,0.12719298245614036
2025-01-25,0.05,A-2024-08-01,0.019736842105263157
2025-01-25,0.05,B-2024-08-01,0.2412280701754386
2025-01-25,0.05,C-2024-08-01,0.1206140350877193
2025-01-25,0.05,D-2024-08-01,0.07894736842105263
2025-01-25,0.05,E-2024-08-01,0.38596491228070173
2025-01-25,0.05,F-2024-08-01,0.15350877192982457
2025-02-01,0.05,A-2024-08-01,0.019736842105263157
2025-02-01,0.05,B-2024-08-01,0.20175438596491227
2025-02-01,0.05,C-2024-08-01,0.09210526315789473
2025-02-01,0.05,D-2024-08-01,0.08771929824561403
2025-02-01,0.05,E-2024-08-01,0.4298245614035088
2025-02-01,0.05,F-2024-08-01,0.16885964912280702
2025-02-08,0.05,A-2024-08-01,0.02631578947368421
2025-02-08,0.05,B-2024-08-01,0.19298245614035087
2025-02-08,0.05,C-2024-08-01,0.06578947368421052
2025-02-08,0.05,D-2024-08-01,0.07236842105263158
2025-02-08,0.05,E-2024-08-01,0.45614035087719296
2025-02-08,0.05,F-2024-08-01,0.18640350877192982
2025-02-15,0.05,A-2024-08-01,0.019736842105263157
2025-02-15,0.05,B-2024-08-01,0.19298245614035087
2025-02-15,0.05,C-2024-08-01,0.06578947368421052
2025-02-15,0.05,D-2024-08-01,0.06798245614035088
2025-02-15,0.05,E-2024-08-01,0.4649122807017544
2025-02-15,0.05,F-2024-08-01,0.18859649122807018
2025-02-22,0.05,A-2024-08-01,0.019736842105263157
2025-02-22,0.05,B-2024-08-01,0.18859649122807018
2025-02-22,0.05,C-2024-08-01,0.06578947368421052
2025-02-22,0.05,D-2024-08-01,0.06359649122807018
2025-02-22,0.05,E-2024-08-01,0.4692982456140351
2025-02-22,0.05,F-2024-08-01,0.19298245614035087
2025-03-01,0.05,A-2024-08-01,0.02412280701754386
2025-03-01,0.05,B-2024-08-01,0.18421052631578946
2025-03-01,0.05,C-2024-08-01,0.07456140350877193
2025-03-01,0.05,D-2024-08-01,0.06578947368421052
2025-03-01,0.05,E-2024-08-01,0.4692982456140351
2025-03-01,0.05,F-2024-08-01,0.18201754385964913
2025-03-08,0.05,A-2024-08-01,0.02631578947368421
2025-03-08,0.05,B-2024-08-01,0.17982456140350878
2025-03-08,0.05,C-2024-08-01,0.07894736842105263
2025-03-08,0.05,D-2024-08-01,0.06359649122807018
2025-03-08,0.05,E-2024-08-01,0.4692982456140351
2025-03-08,0.05,F-2024-08-01,0.18201754385964913
2025-03-15,0.05,A-2024-08-01,0.02850877192982456
2025-03-15,0.05,B-2024-08-01,0.17763157894736842
2025-03-15,0.05,C-2024-08-01,0.08333333333333333
2025-03-15,0.05,D-2024-08-01,0.06359649122807018
2025-03-15,0.05,E-2024-08-01,0.47149122807017546
2025-03-15,0.05,F-2024-08-01,0.17543859649122806
2025-03-22,0.05,A-2024-08-01,0.02850877192982456
2025-03-22,0.05,B-2024-08-01,0.17543859649122806
2025-03-22,0.05,C-2024-08-01,0.08114035087719298
2025-03-22,0.05,D-2024-08-01,0.06140350877192982
2025-03-22,0.05,E-2024-08-01,0.48026315789473684
2025-03-22,0.05,F-2024-08-01,0.17324561403508773
2025-03-29,0.05,A-2024-08-01,0.02631578947368421
2025-03-29,0.05,B-2024-08-01,0.17543859649122806
2025-03-29,0.05,C-2024-08-01,0.07894736842105263
2025-03-29,0.05,D-2024-08-01,0.06140350877192982
2025-03-29,0.05,E-2024-08-01,0.48464912280701755
2025-03-29,0.05,F-2024-08-01,0.17324561403508773
2025-04-05,0.05,A-2024-08-01,0.02631578947368421
2025-04-05,0.05,B-2024-08-01,0.17763157894736842
2025-04-05,0.05,C-2024-08-01,0.07675438596491228
2025-04-05,0.05,D-2024-08-01,0.05921052631578947
2025-04-05,0.05,E-2024-08-01,0.48464912280701755
2025-04-05,0.05,F-2024-08-01,0.17543859649122806
2025-04-12,0.05,A-2024-08-01,0.02850877192982456
2025-04-12,0.05,B-2024-08-01,0.17982456140350878
2025-04-12,0.05,C-2024-08-01,0.07675438596491228
2025-04-12,0.05,D-2024-08-01,0.05701754385964912
2025-04-12,0.05,E-2024-08-01,0.4824561403508772
2025-04-12,0.05,F-2024-08-01,0.17543859649122806
2025-04-19,0.05,A-2024-08-01,0.02850877192982456
2025-04-19,0.05,B-2024-08-01,0.17982456140350878
2025-04-19,0.05,C-2024-08-01,0.07675438596491228
2025-04-19,0.05,D-2024-08-01,0.05482456140350877
2025-04-19,0.05,E-2024-08-01,0.4824561403508772
2025-04-19,0.05,F-2024-08-01,0.17763157894736842
2025-04-26,0.05,A-2024-08-01,0.03070175438596491
2025-04-26,0.05,B-2024-08-01,0.17763157894736842
2025-04-26,0.05,C-2024-08-01,0.07894736842105263
2025-04-26,0.05,D-2024-08-01,0.05482456140350877
2025-04-26,0.05,E-2024-08-01,0.4824561403508772
2025-04-26,0.05,F-2024-08-01,0.17543859649122806
2025-05-03,0.05,A-2024-08-01,0.03070175438596491
2025-05-03,0.05,B-2024-08-01,0.17763157894736842
2025-05-03,0.05,C-2024-08-01,0.08114035087719298
2025-05-03,0.05,D-2024-08-01,0.05482456140350877
2025-05-03,0.05,E-2024-08-01,0.48026315789473684
2025-05-03,0.05,F-2024-08-01,0.17543859649122806
2024-11-30,0.15,A-2024-08-01,0.07456140350877193
2024-11-30,0.15,B-2024-08-01,0.2646198830409357
2024-11-30,0.15,C-2024-08-01,0.11915204678362573
2024-11-30,0.15,D-2024-08-01,0.19444444444444445
2024-11-30,0.15,E-2024-08-01,0.15862573099415206
2024-11-30,0.15,F-2024-08-01,0.18859649122807018
2024-12-07,0.15,A-2024-08-01,0.07383040935672515
2024-12-07,0.15,B-2024-08-01,0.2733918128654971
2024-12-07,0.15,C-2024-08-01,0.1206140350877193
2024-12-07,0.15,D-2024-08-01,0.195906432748538
2024-12-07,0.15,E-2024-08-01,0.14839181286549707
2024-12-07,0.15,F-2024-08-01,0.1878654970760234
2024-12-14,0.15,A-2024-08-01,0.0804093567251462
2024-12-14,0.15,B-2024-08-01,0.27997076023391815
2024-12-14,0.15,C-2024-08-01,0.11476608187134503
2024-12-14,0.15,D-2024-08-01,0.2010233918128655
2024-12-14,0.15,E-2024-08-01,0.1440058479532164
2024-12-14,0.15,F-2024-08-01,0.17982456140350878
2024-12-21,0.15,A-2024-08-01,0.08771929824561403
2024-12-21,0.15,B-2024-08-01,0.2850877192982456
2024-12-21,0.15,C-2024-08-01,0.10964912280701754
2024-12-21,0.15,D-2024-08-01,0.18567251461988304
2024-12-21,0.15,E-2024-08-01,0.16447368421052633
2024-12-21,0.15,F-2024-08-01,0.16739766081871346
2024-12-28,0.15,A-2024-08-01,0.09283625730994152
2024-12-28,0.15,B-2024-08-01,0.2916666666666667
2024-12-28,0.15,C-2024-08-01,0.1206140350877193
2024-12-28,0.15,D-2024-08-01,0.1739766081871345
2024-12-28,0.15,E-2024-08-01,0.1652046783625731
2024-12-28,0.15,F-2024-08-01,0.15570175438596492
2025-01-04,0.15,A-2024-08-01,0.08771929824561403
2025-01-04,0.15,B-2024-08-01,0.2945906432748538
2025-01-04,0.15,C-2024-08-01,0.13230994152046785
2025-01-04,0.15,D-2024-08-01,0.17616959064327486
2025-01-04,0.15,E-2024-08-01,0.15423976608187134
2025-01-04,0.15,F-2024-08-01,0.15497076023391812
2025-01-11,0.15,A-2024-08-01,0.06578947368421052
2025-01-11,0.15,B-2024-08-01,0.25219298245614036
2025-01-11,0.15,C-2024-08-01,0.14619883040935672
2025-01-11,0.15,D-2024-08-01,0.1476608187134503
2025-01-11,0.15,E-2024-08-01,0.21710526315789475
2025-01-11,0.15,F-2024-08-01,0.17105263157894737
2025-01-18,0.15,A-2024-08-01,0.051900584795321635
2025-01-18,0.15,B-2024-08-01,0.22587719298245615
2025-01-18,0.15,C-2024-08-01,0.14985380116959066
2025-01-18,0.15,D-2024-08-01,0.1286549707602339
2025-01-18,0.15,E-2024-08-01,0.266812865497076
2025-01-18,0.15,F-2024-08-01,0.17690058479532164
2025-01-25,0.15,A-2024-08-01,0.04824561403508772
2025-01-25,0.15,B-2024-08-01,0.2149122807017544
2025-01-25,0.15,C-2024-08-01,0.15570175438596492
2025-01-25,0.15,D-2024-08-01,0.13084795321637427
2025-01-25,0.15,E-2024-08-01,0.2733918128654971
2025-01-25,0.15,F-2024-08-01,0.17690058479532164
2025-02-01,0.15,A-2024-08-01,0.0402046783625731
2025-02-01,0.15,B-2024-08-01,0.1834795321637427
2025-02-01,0.15,C-2024-08-01,0.1615497076023392
2025-02-01,0.15,D-2024-08-01,0.12938596491228072
2025-02-01,0.15,E-2024-08-01,0.3033625730994152
2025-02-01,0.15,F-2024-08-01,0.18201754385964913
2025-02-08,0.15,A-2024-08-01,0.03728070175438596
2025-02-08,0.15,B-2024-08-01,0.16593567251461988
2025-02-08,0.15,C-2024-08-01,0.15935672514619884
2025-02-08,0.15,D-2024-08-01,0.1286549707602339
2025-02-08,0.15,E-2024-08-01,0.31140350877192985
2025-02-08,0.15,F-2024-08-01,0.19736842105263158
2025-02-15,0.15,A-2024-08-01,0.03728070175438596
2025-02-15,0.15,B-2024-08-01,0.1615497076023392
2025-02-15,0.15,C-2024-08-01,0.1615497076023392
2025-02-15,0.15,D-2024-08-01,0.11842105263157894
2025-02-15,0.15,E-2024-08-01,0.3230994152046784
2025-02-15,0.15,F-2024-08-01,0.19809941520467836
2025-02-22,0.15,A-2024-08-01,0.038011695906432746
2025-02-22,0.15,B-2024-08-01,0.1600877192982456
2025-02-22,0.15,C-2024-08-01,0.16447368421052633
2025-02-22,0.15,D-2024-08-01,0.11257309941520467
2025-02-22,0.15,E-2024-08-01,0.32748538011695905
2025-02-22,0.15,F-2024-08-01,0.19736842105263158
2025-03-01,0.15,A-2024-08-01,0.03728070175438596
2025-03-01,0.15,B-2024-08-01,0.15497076023391812
2025-03-01,0.15,C-2024-08-01,0.16885964912280702
2025-03-01,0.15,D-2024-08-01,0.1074561403508772
2025-03-01,0.15,E-2024-08-01,0.3340643274853801
2025-03-01,0.15,F-2024-08-01,0.19736842105263158
2025-03-08,0.15,A-2024-08-01,0.03874269005847953
2025-03-08,0.15,B-2024-08-01,0.15570175438596492
2025-03-08,0.15,C-2024-08-01,0.16666666666666666
2025-03-08,0.15,D-2024-08-01,0.1023391812865497
2025-03-08,0.15,E-2024-08-01,0.33845029239766083
2025-03-08,0.15,F-2024-08-01,0.19809941520467836
2025-03-15,0.15,A-2024-08-01,0.03654970760233918
2025-03-15,0.15,B-2024-08-01,0.15350877192982457
2025-03-15,0.15,C-2024-08-01,0.16885964912280702
2025-03-15,0.15,D-2024-08-01,0.10307017543859649
2025-03-15,0.15,E-2024-08-01,0.33845029239766083
2025-03-15,0.15,F-2024-08-01,0.19956140350877194
2025-03-22,0.15,A-2024-08-01,0.03435672514619883
2025-03-22,0.15,B-2024-08-01,0.1513157894736842
2025-03-22,0.15,C-2024-08-01,0.1652046783625731
2025-03-22,0.15,D-2024-08-01,0.10014619883040936
2025-03-22,0.15,E-2024-08-01,0.347953216374269
2025-03-22,0.15,F-2024-08-01,0.2010233918128655
2025-03-29,0.15,A-2024-08-01,0.033625730994152045
2025-03-29,0.15,B-2024-08-01,0.15204678362573099
2025-03-29,0.15,C-2024-08-01,0.16593567251461988
2025-03-29,0.15,D-2024-08-01,0.09941520467836257
2025-03-29,0.15,E-2024-08-01,0.3472222222222222
2025-03-29,0.15,F-2024-08-01,0.20175438596491227
2025-04-05,0.15,A-2024-08-01,0.033625730994152045
2025-04-05,0.15,B-2024-08-01,0.1513157894736842
2025-04-05,0.15,C-2024-08-01,0.1652046783625731
2025-04-05,0.15,D-2024-08-01,0.10014619883040936
2025-04-05,0.15,E-2024-08-01,0.34941520467836257
2025-04-05,0.15,F-2024-08-01,0.20029239766081872
2025-04-12,0.15,A-2024-08-01,0.03435672514619883
2025-04-12,0.15,B-2024-08-01,0.1513157894736842
2025-04-12,0.15,C-2024-08-01,0.16447368421052633
2025-04-12,0.15,D-2024-08-01,0.10160818713450293
2025-04-12,0.15,E-2024-08-01,0.3472222222222222
2025-04-12,0.15,F-2024-08-01,0.2010233918128655
2025-04-19,0.15,A-2024-08-01,0.03435672514619883
2025-04-19,0.15,B-2024-08-01,0.1513157894736842
2025-04-19,0.15,C-2024-08-01,0.16593567251461988
2025-04-19,0.15,D-2024-08-01,0.10160818713450293
2025-04-19,0.15,E-2024-08-01,0.3472222222222222
2025-04-19,0.15,F-2024-08-01,0.19956140350877194
2025-04-26,0.15,A-2024-08-01,0.03435672514619883
2025-04-26,0.15,B-2024-08-01,0.1513157894736842
2025-04-26,0.15,C-2024-08-01,0.1652046783625731
2025-04-26,0.15,D-2024-08-01,0.10087719298245613
2025-04-26,0.15,E-2024-08-01,0.347953216374269
2025-04-26,0.15,F-2024-08-01,0.20029239766081872
2025-05-03,0.15,A-2024-08-01,0.033625730994152045
2025-05-03,0.15,B-2024-08-01,0.1513157894736842
2025-05-03,0.15,C-2024-08-01,0.16447368421052633
2025-05-03,0.15,D-2024-08-01,0.09941520467836257
2025-05-03,0.15,E-2024-08-01,0.347953216374269
2025-05-03,0.15,F-2024-08-01,0.20321637426900585
2024-11-30,0.25,A-2024-08-01,0.0881578947368421
2024-11-30,0.25,B-2024-08-01,0.23157894736842105
2024-11-30,0.25,C-2024-08-01,0.12149122807017544
2024-11-30,0.25,D-2024-08-01,0.2179824561403509
2024-11-30,0.25,E-2024-08-01,0.14912280701754385
2024-11-30,0.25,F-2024-08-01,0.19166666666666668
2024-12-07,0.25,A-2024-08-01,0.0793859649122807
2024-12-07,0.25,B-2024-08-01,0.2337719298245614
2024-12-07,0.25,C-2024-08-01,0.11929824561403508
2024-12-07,0.25,D-2024-08-01,0.22236842105263158
2024-12-07,0.25,E-2024-08-01,0.15175438596491228
2024-12-07,0.25,F-2024-08-01,0.19342105263157894
2024-12-14,0.25,A-2024-08-01,0.08114035087719298
2024-12-14,0.25,B-2024-08-01,0.2394736842105263
2024-12-14,0.25,C-2024-08-01,0.11535087719298245
2024-12-14,0.25,D-2024-08-01,0.22543859649122808
2024-12-14,0.25,E-2024-08-01,0.1513157894736842
2024-12-14,0.25,F-2024-08-01,0.18728070175438596
2024-12-21,0.25,A-2024-08-01,0.08508771929824561
2024-12-21,0.25,B-2024-08-01,0.23771929824561402
2024-12-21,0.25,C-2024-08-01,0.12149122807017544
2024-12-21,0.25,D-2024-08-01,0.2219298245614035
2024-12-21,0.25,E-2024-08-01,0.1530701754385965
2024-12-21,0.25,F-2024-08-01,0.18070175438596492
2024-12-28,0.25,A-2024-08-01,0.08947368421052632
2024-12-28,0.25,B-2024-08-01,0.24166666666666667
2024-12-28,0.25,C-2024-08-01,0.13201754385964912
2024-12-28,0.25,D-2024-08-01,0.2118421052631579
2024-12-28,0.25,E-2024-08-01,0.1587719298245614
2024-12-28,0.25,F-2024-08-01,0.16622807017543859
2025-01-04,0.25,A-2024-08-01,0.09210526315789473
2025-01-04,0.25,B-2024-08-01,0.24210526315789474
2025-01-04,0.25,C-2024-08-01,0.1368421052631579
2025-01-04,0.25,D-2024-08-01,0.2100877192982456
2025-01-04,0.25,E-2024-08-01,0.15657894736842104
2025-01-04,0.25,F-2024-08-01,0.16228070175438597
2025-01-11,0.25,A-2024-08-01,0.08157894736842106
2025-01-11,0.25,B-2024-08-01,0.22587719298245615
2025-01-11,0.25,C-2024-08-01,0.1425438596491228
2025-01-11,0.25,D-2024-08-01,0.20043859649122808
2025-01-11,0.25,E-2024-08-01,0.1881578947368421
2025-01-11,0.25,F-2024-08-01,0.16140350877192983
2025-01-18,0.25,A-2024-08-01,0.07456140350877193
2025-01-18,0.25,B-2024-08-01,0.2074561403508772
2025-01-18,0.25,C-2024-08-01,0.14649122807017545
2025-01-18,0.25,D-2024-08-01,0.19166666666666668
2025-01-18,0.25,E-2024-08-01,0.2149122807017544
2025-01-18,0.25,F-2024-08-01,0.1649122807017544
2025-01-25,0.25,A-2024-08-01,0.07631578947368421
2025-01-25,0.25,B-2024-08-01,0.1868421052631579
2025-01-25,0.25,C-2024-08-01,0.1530701754385965
2025-01-25,0.25,D-2024-08-01,0.18771929824561404
2025-01-25,0.25,E-2024-08-01,0.2219298245614035
2025-01-25,0.25,F-2024-08-01,0.17412280701754385
2025-02-01,0.25,A-2024-08-01,0.07192982456140351
2025-02-01,0.25,B-2024-08-01,0.15745614035087718
2025-02-01,0.25,C-2024-08-01,0.16535087719298244
2025-02-01,0.25,D-2024-08-01,0.17192982456140352
2025-02-01,0.25,E-2024-08-01,0.24035087719298245
2025-02-01,0.25,F-2024-08-01,0.19298245614035087
2025-02-08,0.25,A-2024-08-01,0.06842105263157895
2025-02-08,0.25,B-2024-08-01,0.14166666666666666
2025-02-08,0.25,C-2024-08-01,0.16535087719298244
2025-02-08,0.25,D-2024-08-01,0.17149122807017544
2025-02-08,0.25,E-2024-08-01,0.25
2025-02-08,0.25,F-2024-08-01,0.20307017543859648
2025-02-15,0.25,A-2024-08-01,0.06842105263157895
2025-02-15,0.25,B-2024-08-01,0.13289473684210526
2025-02-15,0.25,C-2024-08-01,0.17105263157894737
2025-02-15,0.25,D-2024-08-01,0.1706140350877193
2025-02-15,0.25,E-2024-08-01,0.2530701754385965
2025-02-15,0.25,F-2024-08-01,0.20394736842105263
2025-02-22,0.25,A-2024-08-01,0.0662280701754386
2025-02-22,0.25,B-2024-08-01,0.13289473684210526
2025-02-22,0.25,C-2024-08-01,0.17543859649122806
2025-02-22,0.25,D-2024-08-01,0.16403508771929826
2025-02-22,0.25,E-2024-08-01,0.2565789473684211
2025-02-22,0.25,F-2024-08-01,0.20482456140350877
2025-03-01,0.25,A-2024-08-01,0.06885964912280702
2025-03-01,0.25,B-2024-08-01,0.13157894736842105
2025-03-01,0.25,C-2024-08-01,0.18070175438596492
2025-03-01,0.25,D-2024-08-01,0.16052631578947368
2025-03-01,0.25,E-2024-08-01,0.25877192982456143
2025-03-01,0.25,F-2024-08-01,0.19956140350877194
2025-03-08,0.25,A-2024-08-01,0.06447368421052632
2025-03-08,0.25,B-2024-08-01,0.13026315789473683
2025-03-08,0.25,C-2024-08-01,0.18289473684210528
2025-03-08,0.25,D-2024-08-01,0.15833333333333333
2025-03-08,0.25,E-2024-08-01,0.26359649122807016
2025-03-08,0.25,F-2024-08-01,0.20043859649122808
2025-03-15,0.25,A-2024-08-01,0.06359649122807018
2025-03-15,0.25,B-2024-08-01,0.12982456140350876
2025-03-15,0.25,C-2024-08-01,0.18289473684210528
2025-03-15,0.25,D-2024-08-01,0.15657894736842104
2025-03-15,0.25,E-2024-08-01,0.26710526315789473
2025-03-15,0.25,F-2024-08-01,0.2
2025-03-22,0.25,A-2024-08-01,0.06447368421052632
2025-03-22,0.25,B-2024-08-01,0.12850877192982457
2025-03-22,0.25,C-2024-08-01,0.1837719298245614
2025-03-22,0.25,D-2024-08-01,0.1543859649122807
2025-03-22,0.25,E-2024-08-01,0.27017543859649124
2025-03-22,0.25,F-2024-08-01,0.1986842105263158
2025-03-29,0.25,A-2024-08-01,0.06271929824561404
2025-03-29,0.25,B-2024-08-01,0.12894736842105264
2025-03-29,0.25,C-2024-08-01,0.1837719298245614
2025-03-29,0.25,D-2024-08-01,0.15350877192982457
2025-03-29,0.25,E-2024-08-01,0.2710526315789474
2025-03-29,0.25,F-2024-08-01,0.2
2025-04-05,0.25,A-2024-08-01,0.062280701754385964
2025-04-05,0.25,B-2024-08-01,0.12894736842105264
2025-04-05,0.25,C-2024-08-01,0.18596491228070175
2025-04-05,0.25,D-2024-08-01,0.15219298245614035
2025-04-05,0.25,E-2024-08-01,0.2719298245614035
2025-04-05,0.25,F-2024-08-01,0.1986842105263158
2025-04-12,0.25,A-2024-08-01,0.06184210526315789
2025-04-12,0.25,B-2024-08-01,0.12850877192982457
2025-04-12,0.25,C-2024-08-01,0.18464912280701753
2025-04-12,0.25,D-2024-08-01,0.1530701754385965
2025-04-12,0.25,E-2024-08-01,0.27017543859649124
2025-04-12,0.25,F-2024-08-01,0.20175438596491227
2025-04-19,0.25,A-2024-08-01,0.06271929824561404
2025-04-19,0.25,B-2024-08-01,0.12850877192982457
2025-04-19,0.25,C-2024-08-01,0.1837719298245614
2025-04-19,0.25,D-2024-08-01,0.15394736842105264
2025-04-19,0.25,E-2024-08-01,0.2692982456140351
2025-04-19,0.25,F-2024-08-01,0.20175438596491227
2025-04-26,0.25,A-2024-08-01,0.06271929824561404
2025-04-26,0.25,B-2024-08-01,0.12850877192982457
2025-04-26,0.25,C-2024-08-01,0.1837719298245614
2025-04-26,0.25,D-2024-08-01,0.15394736842105264
2025-04-26,0.25,E-2024-08-01,0.2692982456140351
2025-04-26,0.25,F-2024-08-01,0.20175438596491227
2025-05-03,0.25,A-2024-08-01,0.06184210526315789
2025-05-03,0.25,B-2024-08-01,0.1280701754385965
2025-05-03,0.25,C-2024-08-01,0.18333333333333332
2025-05-03,0.25,D-2024-08-01,0.15350877192982457
2025-05-03,0.25,E-2024-08-01,0.27017543859649124
2025-05-03,0.25,F-2024-08-01,0.20307017543859648
2024-11-30,0.5,A-2024-08-01,0.10460526315789474
2024-11-30,0.5,B-2024-08-01,0.18552631578947368
2024-11-30,0.5,C-2024-08-01,0.13399122807017544
2024-11-30,0.5,D-2024-08-01,0.21030701754385964
2024-11-30,0.5,E-2024-08-01,0.14385964912280702
2024-11-30,0.5,F-2024-08-01,0.22171052631578947
2024-12-07,0.5,A-2024-08-01,0.0925438596491228
2024-12-07,0.5,B-2024-08-01,0.19714912280701755
2024-12-07,0.5,C-2024-08-01,0.12368421052631579
2024-12-07,0.5,D-2024-08-01,0.2179824561403509
2024-12-07,0.5,E-2024-08-01,0.13508771929824562
2024-12-07,0.5,F-2024-08-01,0.23355263157894737
2024-12-14,0.5,A-2024-08-01,0.09605263157894736
2024-12-14,0.5,B-2024-08-01,0.19451754385964912
2024-12-14,0.5,C-2024-08-01,0.12456140350877193
2024-12-14,0.5,D-2024-08-01,0.21425438596491228
2024-12-14,0.5,E-2024-08-01,0.1394736842105263
2024-12-14,0.5,F-2024-08-01,0.23114035087719298
2024-12-21,0.5,A-2024-08-01,0.09956140350877193
2024-12-21,0.5,B-2024-08-01,0.19210526315789472
2024-12-21,0.5,C-2024-08-01,0.12719298245614036
2024-12-21,0.5,D-2024-08-01,0.21206140350877192
2024-12-21,0.5,E-2024-08-01,0.1412280701754386
2024-12-21,0.5,F-2024-08-01,0.22785087719298244
2024-12-28,0.5,A-2024-08-01,0.1037280701754386
2024-12-28,0.5,B-2024-08-01,0.19100877192982457
2024-12-28,0.5,C-2024-08-01,0.13026315789473683
2024-12-28,0.5,D-2024-08-01,0.20723684210526316
2024-12-28,0.5,E-2024-08-01,0.14210526315789473
2024-12-28,0.5,F-2024-08-01,0.2256578947368421
2025-01-04,0.5,A-2024-08-01,0.1118421052631579
2025-01-04,0.5,B-2024-08-01,0.18859649122807018
2025-01-04,0.5,C-2024-08-01,0.13486842105263158
2025-01-04,0.5,D-2024-08-01,0.2037280701754386
2025-01-04,0.5,E-2024-08-01,0.13969298245614034
2025-01-04,0.5,F-2024-08-01,0.2212719298245614
2025-01-11,0.5,A-2024-08-01,0.10723684210526316
2025-01-11,0.5,B-2024-08-01,0.18201754385964913
2025-01-11,0.5,C-2024-08-01,0.1375
2025-01-11,0.5,D-2024-08-01,0.20109649122807016
2025-01-11,0.5,E-2024-08-01,0.1482456140350877
2025-01-11,0.5,F-2024-08-01,0.22390350877192983
2025-01-18,0.5,A-2024-08-01,0.11052631578947368
2025-01-18,0.5,B-2024-08-01,0.17543859649122806
2025-01-18,0.5,C-2024-08-01,0.14100877192982456
2025-01-18,0.5,D-2024-08-01,0.19649122807017544
2025-01-18,0.5,E-2024-08-01,0.1554824561403509
2025-01-18,0.5,F-2024-08-01,0.22105263157894736
2025-01-25,0.5,A-2024-08-01,0.1162280701754386
2025-01-25,0.5,B-2024-08-01,0.16951754385964912
2025-01-25,0.5,C-2024-08-01,0.14276315789473684
2025-01-25,0.5,D-2024-08-01,0.19342105263157894
2025-01-25,0.5,E-2024-08-01,0.15767543859649122
2025-01-25,0.5,F-2024-08-01,0.22039473684210525
2025-02-01,0.5,A-2024-08-01,0.12434210526315789
2025-02-01,0.5,B-2024-08-01,0.16293859649122808
2025-02-01,0.5,C-2024-08-01,0.1482456140350877
2025-02-01,0.5,D-2024-08-01,0.18859649122807018
2025-02-01,0.5,E-2024-08-01,0.16074561403508772
2025-02-01,0.5,F-2024-08-01,0.21513157894736842
2025-02-08,0.5,A-2024-08-01,0.125
2025-02-08,0.5,B-2024-08-01,0.1587719298245614
2025-02-08,0.5,C-2024-08-01,0.15087719298245614
2025-02-08,0.5,D-2024-08-01,0.1868421052631579
2025-02-08,0.5,E-2024-08-01,0.16447368421052633
2025-02-08,0.5,F-2024-08-01,0.21403508771929824
2025-02-15,0.5,A-2024-08-01,0.1256578947368421
2025-02-15,0.5,B-2024-08-01,0.15460526315789475
